Starting Coordinate; End Coordinate; True Distance(km) 
[45.40224, -145.112531];[42.261403, -147.980835];82.41177410148516
[45.40224, -145.112531];[41.647689, -141.54516];103.12165289182468
[42.261403, -147.980835];[41.200862, -148.927765];141.70628747420625
[42.261403, -147.980835];[41.647689, -141.54516];728.9749418688724
[41.200862, -148.927765];[39.999981, -150.0];161.32133097936082
[41.200862, -148.927765];[41.312887, -150.000789];157.88633461217242
[46.613894, -140.002037];[45.456571, -140.002733];128.68863505474226
[46.613894, -140.002037];[44.81966, -135.696624];389.18990333942367
[45.456571, -140.002733];[41.431851, -140.00086];101.0525412309494
[45.456571, -140.002733];[44.111771, -136.328682];88.56486929709281
[41.431851, -140.00086];[39.999981, -140.0];159.21691602930997
[41.431851, -140.00086];[41.272883, -138.863456];96.56962770175929
[39.999981, -140.0];[40.012147, -139.429994];48.56777265874666
[39.999981, -140.0];[41.272883, -138.863456];170.96704407848142
[39.999981, -140.0];[41.189322, -138.265582];197.3129448992251
[39.999981, -140.0];[39.904304, -139.576356];37.6459366270089
[39.999981, -140.0];[39.773211, -139.754273];32.793235649982705
[39.999981, -140.0];[39.854563, -139.643863];34.40471294180636
[39.999981, -140.0];[41.200862, -148.927765];843.9498415100022
[39.999981, -140.0];[39.999981, -150.0];851.2864823692307
[45.401521, -135.113316];[47.579413, -132.691568];304.95605518042845
[45.401521, -135.113316];[44.040335, -133.790184];103.06116610926885
[44.040335, -133.790184];[43.979657, -133.733263];8.1391391502897
[44.040335, -133.790184];[44.978758, -132.140104];156.21179461219376
[43.979657, -133.733263];[43.754152, -133.52172];30.271288517984367
[43.979657, -133.733263];[43.916367, -133.834186];10.714796766861042
[43.754152, -133.52172];[42.520821, -132.364749];166.18987643518003
[43.754152, -133.52172];[42.852427, -131.784767];172.64708837989278
[42.520821, -132.364749];[42.442024, -132.29083];10.654351334957216
[42.520821, -132.364749];[42.494212, -132.411289];4.827877231245093
[42.442024, -132.29083];[40.889368, -130.834306];210.81302894516796
[42.442024, -132.29083];[41.40762, -130.000835];300.05820082922406
[40.889368, -130.834306];[39.999981, -129.999985];121.5101451062921
[40.889368, -130.834306];[40.09594, -132.363699];156.55210415005473
[39.999981, -129.999985];[41.296552, -130.000768];144.17233150523535
[39.999981, -129.999985];[40.925879, -129.021682];132.09549078057412
[39.999981, -129.999985];[37.984438, -123.778082];582.3872421088538
[39.999981, -129.999985];[39.608893, -130.000151];43.48706385032477
[39.999981, -129.999985];[39.491991, -129.449532];73.52158997564648
[49.999981, -150.0];[53.471899, -150.843645];390.3990631022983
[49.999981, -150.0];[53.385132, -149.695704];376.9950656894997
[49.999981, -150.0];[47.654888, -142.607664];600.3326049814942
[49.999981, -150.0];[48.569801, -151.590308];196.447400144053
[49.999981, -150.0];[48.245154, -150.001055];195.12814415829314
[49.999981, -150.0];[47.633111, -147.483981];321.21047919782234
[48.396484, -31.783035];[45.405304, -35.109108];417.62323556123266
[48.396484, -31.783035];[47.354699, -37.184178];428.98585477203744
[42.592312, -37.685368];[40.982027, -39.123154];215.09923836720503
[42.592312, -37.685368];[42.706985, -40.001629];106.6355447520542
[40.982027, -39.123154];[39.999981, -40.0];131.99294847767712
[40.982027, -39.123154];[40.998145, -40.000601];73.66791444849315
[48.694568, -30.000793];[48.396484, -31.783035];135.31633426072318
[48.694568, -30.000793];[44.262391, -30.002565];821.1512737376025
[44.262391, -30.002565];[41.790615, -30.001077];274.8493572397659
[44.262391, -30.002565];[45.817636, -25.548189];390.304647533065
[41.790615, -30.001077];[40.531062, -30.00032];140.05611122870866
[41.790615, -30.001077];[42.072378, -31.940566];163.4668408124474
[40.531062, -30.00032];[39.999981, -30.0];59.05360064715408
[40.531062, -30.00032];[40.581404, -30.544437];46.30785937847128
[20.00001, 160.0];[17.754801, 159.999637];249.65619781693755
[20.00001, 160.0];[20.059407, 155.707378];448.4842113371905
[20.00001, 160.0];[21.609751, 158.481487];238.64336413940381
[20.00001, 160.0];[22.42123, 159.99932];269.22776138909677
[20.00001, 160.0];[24.67974, 164.414974];690.4899135984623
[20.00001, 160.0];[18.049841, 161.192566];250.474743603973
[20.00001, 160.0];[19.499981, 167.5];786.8577983136032
[20.00001, 160.0];[16.969498, 156.824435];772.1449720383948
[17.754801, 159.999637];[16.969498, 156.824435];348.1033359987013
[17.754801, 159.999637];[10.0, 160.0];612.4004624633249
[20.059407, 155.707378];[20.0, 150.000015];147.69609174092912
[20.059407, 155.707378];[17.966454, 152.147323];311.1314265465464
[21.609751, 158.481487];[20.059407, 155.707378];335.89334446895253
[21.609751, 158.481487];[25.27664, 155.000157];1021.9101795059372
[25.27664, 155.000157];[30.0, 150.000015];719.840946771542
[25.27664, 155.000157];[20.0, 150.000015];59.03973956327933
[30.0, 150.000015];[25.276649, 145.000148];719.8216919837986
[30.0, 150.000015];[33.369757, 143.099554];1086.6935548518952
[30.0, 150.000015];[20.0, 150.000015];1111.5792235799668
[30.0, 150.000015];[30.0, 140.0];962.5833190340585
[30.0, 150.000015];[30.0, 160.0];962.7595700482531
[30.0, 150.000015];[40.0, 150.000015];1112.4063284161462
[30.0, 150.000015];[35.385729, 154.999974];1435.850808976035
[30.0, 150.000015];[33.245684, 157.014739];1467.1492562441047
[30.0, 150.000015];[26.002063, 144.232223];815.8557399185361
[30.0, 150.000015];[26.453505, 143.754326];775.229013814123
[22.42123, 159.99932];[30.0, 160.0];573.864706995663
[22.42123, 159.99932];[21.609751, 158.481487];175.09361577132182
[30.0, 160.0];[25.27664, 155.000157];719.8208198836652
[30.0, 160.0];[33.245684, 157.014739];458.3631915204428
[30.0, 160.0];[34.381971, 159.998155];487.253647824709
[30.0, 160.0];[24.67974, 164.414974];1406.1405790113379
[30.0, 160.0];[30.0, 170.0];962.7595700482531
[30.0, 160.0];[35.385712, 164.99999];1435.851084038529
[24.67974, 164.414974];[19.499981, 167.5];657.7706363753064
[24.67974, 164.414974];[30.0, 170.0];118.60636754703528
[30.0, 170.0];[35.104061, 174.694794];717.925542019263
[30.0, 170.0];[19.499981, 167.5];1194.001359241038
[30.0, 170.0];[35.385712, 164.99999];1435.3335176517437
[30.0, 170.0];[37.695042, 169.999029];1112.4063274150003
[20.0, 180.0];[17.35491, 176.46608];474.3913809720704
[20.0, 180.0];[19.857349, 173.74086];654.4625080732927
[20.0, 180.0];[15.00108, 179.999207];555.8553168373106
[20.0, 180.0];[25.083611, 175.204498];749.5492341739848
[20.0, 180.0];[28.49999, -178.5];953.6940421589463
[20.0, 180.0];[28.013223, -178.986758];893.4928480931545
[20.0, 180.0];[28.000701, -178.99928];891.9690814284887
[20.0, 180.0];[27.999981, -179.0];891.8815074932742
[20.0, 180.0];[20.0, -180.0];0.0
[20.0, 180.0];[24.253099, -179.27562];476.84445575712533
[20.0, 180.0];[27.896654, -178.610189];885.9621364389404
[20.0, 180.0];[28.125319, -178.568427];911.6331224147151
[20.0, 180.0];[17.543751, -177.406326];385.59647879293203
[20.0, 180.0];[15.170354, -174.999787];753.1302228177597
[20.0, 180.0];[15.05466, -174.882477];771.0987656451691
[20.0, 180.0];[12.70523, -172.368897];1146.8462986875275
[20.0, 180.0];[20.06918, -174.999588];523.200661798552
[20.0, 180.0];[25.08494, -175.202774];748.5476996021598
[20.0, 180.0];[25.218847, -175.061028];769.1367713713614
[20.0, 180.0];[26.549354, -173.652638];973.1788673888803
[20.0, 180.0];[26.971586, -173.205689];1037.7144035912577
[20.0, 180.0];[29.282759, -170.759227];1388.912151698069
[20.0, 180.0];[29.316799, -174.280716];1182.7870642629148
[20.0, 180.0];[29.345143, -170.000184];1446.3116576617801
[20.0, 180.0];[29.008631, -174.094574];1163.0567002878045
[20.0, 180.0];[24.30905, -174.107468];772.5323344202673
[20.0, 180.0];[27.620764, -177.578481];879.2974502731125
[20.0, 180.0];[28.221788, -178.208416];928.6413905532075
[20.0, 180.0];[17.54434, -172.592712];826.8044582228586
[20.0, 180.0];[15.05544, -175.116302];753.7606679819044
[20.0, 180.0];[12.53891, -177.581863];865.1085928795319
[20.0, 180.0];[10.00001, -180.0];1106.51031485961
[20.0, 180.0];[15.00107, -170.000793];1196.894001857256
[20.0, 180.0];[25.001671, -170.001404];1167.825977458672
[20.0, 180.0];[25.432844, -170.001283];1189.7678061002246
[20.0, 180.0];[25.909805, -170.001149];1215.7474310221291
[20.0, 180.0];[10.03671, -174.999741];1226.238489467175
[20.0, 180.0];[26.92979, -173.060913];1044.3137464592166
[20.0, 180.0];[28.00528, -179.016403];892.27640935505
[20.0, 180.0];[26.721479, -174.215546];950.4088215014552
[20.0, 180.0];[28.295, -177.935196];942.3643502248839
[17.35491, 176.46608];[14.999161, 173.476778];412.9256066155207
[17.35491, 176.46608];[20.0, -180.0];473.98974920128137
[17.35491, 176.46608];[24.253099, -179.27562];882.8750281667138
[17.35491, 176.46608];[17.543751, -177.406326];651.2342498734878
[17.35491, 176.46608];[15.170354, -174.999787];943.6002414428956
[17.35491, 176.46608];[15.05466, -174.882477];959.2949738548689
[17.35491, 176.46608];[12.70523, -172.368897];1305.7387240067235
[17.35491, 176.46608];[20.06918, -174.999588];948.7584523787077
[17.35491, 176.46608];[25.08494, -175.202774];1216.0550181858166
[17.35491, 176.46608];[25.218847, -175.061028];1236.6257563479041
[17.35491, 176.46608];[26.549354, -173.652638];1440.3840864674296
[17.35491, 176.46608];[26.971586, -173.205689];1504.7988969741825
[17.35491, 176.46608];[24.30905, -174.107468];1246.4002254771449
[17.35491, 176.46608];[17.54434, -172.592712];1162.2988747948698
[17.35491, 176.46608];[15.05544, -175.116302];935.1951792444336
[17.35491, 176.46608];[12.53891, -177.581863];832.849857452518
[17.35491, 176.46608];[10.00001, -180.0];898.93192699472
[17.35491, 176.46608];[15.00107, -170.000793];1470.0912838060176
[17.35491, 176.46608];[25.001671, -170.001404];1638.977372655275
[17.35491, 176.46608];[25.432844, -170.001283];1662.2758956347418
[17.35491, 176.46608];[25.909805, -170.001149];1689.2225489264551
[17.35491, 176.46608];[7.51668, -177.46637];1272.2179650860442
[17.35491, 176.46608];[10.03671, -174.999741];1227.3469973034673
[17.35491, 176.46608];[7.51688, -172.533264];1615.8070900965831
[17.35491, 176.46608];[26.92979, -173.060913];1512.237052702015
[17.35491, 176.46608];[26.721479, -174.215546];1413.432400826005
[14.999161, 173.476778];[14.6492, 173.0327];61.58721330700504
[14.999161, 173.476778];[17.11702, 170.681671];380.33007072803224
[14.999161, 173.476778];[20.0, -180.0];886.4587874608591
[14.999161, 173.476778];[24.253099, -179.27562];1274.9719547080333
[14.999161, 173.476778];[17.543751, -177.406326];1014.1871754783012
[14.999161, 173.476778];[15.170354, -174.999787];1238.863850461591
[14.999161, 173.476778];[15.05466, -174.882477];1251.6808187055212
[14.999161, 173.476778];[12.70523, -172.368897];1550.6856960426956
[14.999161, 173.476778];[20.06918, -174.999588];1345.463749430497
[14.999161, 173.476778];[24.30905, -174.107468];1658.8264138952468
[14.999161, 173.476778];[17.54434, -172.592712];1514.9803940249053
[14.999161, 173.476778];[15.05544, -175.116302];1226.543084108411
[14.999161, 173.476778];[12.53891, -177.581863];1004.3719039515657
[14.999161, 173.476778];[10.00001, -180.0];899.0172189085828
[14.999161, 173.476778];[15.00107, -170.000793];1776.5787016328989
[14.999161, 173.476778];[5.00037, -180.0];1316.5315737794328
[14.999161, 173.476778];[7.51668, -177.46637];1288.9689135932692
[14.999161, 173.476778];[5.057167, -174.999909];1673.5342446975285
[14.999161, 173.476778];[5.01899, -174.961624];1679.5137618063986
[14.999161, 173.476778];[10.03671, -174.999741];1367.0197968103662
[14.999161, 173.476778];[7.51688, -172.533264];1736.2071161141118
[14.999161, 173.476778];[5.01925, -175.037933];1673.2079781933242
[14.999161, 173.476778];[5.00037, -170.000244];2120.185812753747
[14.6492, 173.0327];[20.0, -180.0];947.9713289915057
[14.6492, 173.0327];[24.253099, -179.27562];1334.3162522751522
[14.6492, 173.0327];[17.543751, -177.406326];1071.6240730018674
[14.6492, 173.0327];[15.170354, -174.999787];1288.7797146704734
[14.6492, 173.0327];[15.05466, -174.882477];1301.229968948317
[14.6492, 173.0327];[12.70523, -172.368897];1593.5513433586627
[14.6492, 173.0327];[20.06918, -174.999588];1405.5487366627233
[14.6492, 173.0327];[24.30905, -174.107468];1720.3252577588928
[14.6492, 173.0327];[17.54434, -172.592712];1570.3448569392096
[14.6492, 173.0327];[15.05544, -175.116302];1276.0898782814368
[14.6492, 173.0327];[12.53891, -177.581863];1042.062175070451
[14.6492, 173.0327];[10.00001, -180.0];915.6693540072422
[14.6492, 173.0327];[15.00107, -170.000793];1826.2017299611634
[14.6492, 173.0327];[5.00037, -180.0];1312.115954491735
[14.6492, 173.0327];[7.51668, -177.46637];1303.217919353906
[14.6492, 173.0327];[5.057167, -174.999909];1686.4844943789699
[14.6492, 173.0327];[5.01899, -174.961624];1692.4490996494164
[14.6492, 173.0327];[10.03671, -174.999741];1397.5962498958718
[14.6492, 173.0327];[7.51688, -172.533264];1762.2069741099358
[14.6492, 173.0327];[5.01925, -175.037933];1685.9433360296862
[14.6492, 173.0327];[5.00037, -170.000244];2143.2715329698485
[14.6492, 173.0327];[9.09998, 166.399994];949.2147735039576
[19.857349, 173.74086];[19.499981, 167.5];654.5924336881737
[19.857349, 173.74086];[28.49999, -178.5];1239.3242632226675
[19.857349, 173.74086];[28.013223, -178.986758];1167.2749899782202
[19.857349, 173.74086];[28.000701, -178.99928];1165.419730881433
[19.857349, 173.74086];[27.999981, -179.0];1165.3130530169954
[19.857349, 173.74086];[20.0, -180.0];655.4474163187821
[19.857349, 173.74086];[24.253099, -179.27562];869.5301584280194
[19.857349, 173.74086];[27.896654, -178.610189];1182.3710635593834
[19.857349, 173.74086];[28.125319, -178.568427];1203.8348291626833
[19.857349, 173.74086];[17.543751, -177.406326];968.0903990542337
[19.857349, 173.74086];[15.170354, -174.999787];1302.7682321070918
[19.857349, 173.74086];[15.05466, -174.882477];1319.632112613035
[19.857349, 173.74086];[12.70523, -172.368897];1681.110769356179
[19.857349, 173.74086];[20.06918, -174.999588];1178.5629915074812
[19.857349, 173.74086];[25.08494, -175.202774];1275.9189433277563
[19.857349, 173.74086];[25.218847, -175.061028];1295.127166074857
[19.857349, 173.74086];[26.549354, -173.652638];1486.8383887074451
[19.857349, 173.74086];[26.971586, -173.205689];1547.8906689690514
[19.857349, 173.74086];[29.282759, -170.759227];1882.4478531386526
[19.857349, 173.74086];[29.316799, -174.280716];1601.0802546828293
[19.857349, 173.74086];[29.345143, -170.000184];1950.0023978970241
[19.857349, 173.74086];[29.008631, -174.094574];1594.681699411193
[19.857349, 173.74086];[24.30905, -174.107468];1346.7294683023554
[19.857349, 173.74086];[27.620764, -177.578481];1233.0835171523777
[19.857349, 173.74086];[28.221788, -178.208416];1235.659876562765
[19.857349, 173.74086];[17.54434, -172.592712];1463.599953181686
[19.857349, 173.74086];[15.05544, -175.116302];1296.9175957556527
[19.857349, 173.74086];[12.53891, -177.581863];1230.9354735110614
[19.857349, 173.74086];[10.00001, -180.0];1281.3063567296585
[19.857349, 173.74086];[15.00107, -170.000793];1807.842919218538
[19.857349, 173.74086];[25.001671, -170.001404];1766.4124280119756
[19.857349, 173.74086];[25.432844, -170.001283];1779.8081554006196
[19.857349, 173.74086];[25.909805, -170.001149];1795.9558058115229
[19.857349, 173.74086];[10.03671, -174.999741];1625.8208251232502
[19.857349, 173.74086];[26.92979, -173.060913];1558.484442892645
[19.857349, 173.74086];[28.00528, -179.016403];1164.7025560216862
[19.857349, 173.74086];[26.721479, -174.215546];1446.4597174135702
[19.857349, 173.74086];[28.295, -177.935196];1260.0177146621745
[19.499981, 167.5];[19.442501, 167.493771];6.424766355131937
[20.0, -180.0];[24.253099, -179.27562];478.76972503915283
[20.0, -180.0];[17.543751, -177.406326];386.189945622427
[20.0, -180.0];[20.06918, -174.999588];522.4112527391486
[20.0, -180.0];[25.08494, -175.202774];749.775235760979
[24.253099, -179.27562];[27.896654, -178.610189];410.5573997217583
[27.896654, -178.610189];[28.125319, -178.568427];25.754822965697443
[27.896654, -178.610189];[27.620764, -177.578481];106.05191144059181
[28.125319, -178.568427];[28.49999, -178.5];42.196642012635266
[28.125319, -178.568427];[28.013223, -178.986758];42.89591058743313
[15.00108, 179.999207];[10.00001, 180.0];556.0943865621256
[15.00108, 179.999207];[20.0, -180.0];553.2571705779098
[15.00108, 179.999207];[24.253099, -179.27562];1027.0249960541494
[15.00108, 179.999207];[17.543751, -177.406326];395.0454548877644
[15.00108, 179.999207];[15.170354, -174.999787];537.9601332892412
[15.00108, 179.999207];[15.05466, -174.882477];550.4256147280358
[15.00108, 179.999207];[12.70523, -172.368897];863.1463164228966
[15.00108, 179.999207];[20.06918, -174.999588];772.2417659164947
[15.00108, 179.999207];[24.30905, -174.107468];1201.0556118641111
[15.00108, 179.999207];[17.54434, -172.592712];840.2465965807546
[15.00108, 179.999207];[15.05544, -175.116302];525.284049790639
[15.00108, 179.999207];[12.53891, -177.581863];377.65011360590773
[15.00108, 179.999207];[10.00001, -180.0];553.2531573959595
[15.00108, 179.999207];[15.00107, -170.000793];1075.4077989865768
[15.00108, 179.999207];[7.51668, -177.46637];872.8666058567389
[15.00108, 179.999207];[5.057167, -174.999909];1228.6290796370636
[15.00108, 179.999207];[5.01899, -174.961624];1234.289528667877
[15.00108, 179.999207];[10.03671, -174.999741];772.5642705462178
